case_id,jurisdiction,pdf,field_name,current_value,suggested_value,reason,confidence,edit_file,notes
us_0247,us,pdfs/case_0247_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0248,us,pdfs/case_0248_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0249,us,pdfs/case_0249_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0250,us,pdfs/case_0250_us.pdf,outcome,unknown,,outcome 为空或 unknown,0,data/manual_overrides/us_overrides.json,
us_0250,us,pdfs/case_0250_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0251,us,pdfs/case_0251_us.pdf,patent_type,待确认,,patent_type 为其他或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0251,us,pdfs/case_0251_us.pdf,patent_number,,,美国案例 patent_number 缺失,0,data/manual_overrides/us_overrides.json,
us_0251,us,pdfs/case_0251_us.pdf,patent_lookup,"{""patent_number"": """", ""patent_title"": """", ""abstract"": """", ""independent_claims"": [], ""assignee"": """", ""inventors"": [], ""cpc"": [], ""publication_date"": """", ""grant_date"": """", ""source"": ""invalid_patent_number"", ""lookup_status"": ""failed"", ""status"": ""failed"", ""google_patents_url"": """", ""confidence"": 0.0}",,美国专利信息未检索成功,0.0,data/manual_overrides/us_overrides.json,
us_0251,us,pdfs/case_0251_us.pdf,parties,[],,美国当事人缺失,0.2,data/manual_overrides/us_overrides.json,
us_0251,us,pdfs/case_0251_us.pdf,outcome,unknown,,outcome 为空或 unknown,0,data/manual_overrides/us_overrides.json,
us_0252,us,pdfs/case_0252_us.pdf,patent_number,,,美国案例 patent_number 缺失,0,data/manual_overrides/us_overrides.json,
us_0252,us,pdfs/case_0252_us.pdf,patent_lookup,"{""patent_number"": """", ""patent_title"": """", ""abstract"": """", ""independent_claims"": [], ""assignee"": """", ""inventors"": [], ""cpc"": [], ""publication_date"": """", ""grant_date"": """", ""source"": ""invalid_patent_number"", ""lookup_status"": ""failed"", ""status"": ""failed"", ""google_patents_url"": """", ""confidence"": 0.0}",,美国专利信息未检索成功,0.0,data/manual_overrides/us_overrides.json,
us_0252,us,pdfs/case_0252_us.pdf,parties,[],,美国当事人缺失,0.2,data/manual_overrides/us_overrides.json,
us_0252,us,pdfs/case_0252_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0253,us,pdfs/case_0253_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": ""in the product"", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""pdf"", ""confidence"": 0.2, ""review_required"": true}",,药物信息缺失或置信度低,0.2,data/manual_overrides/us_overrides.json,
us_0254,us,pdfs/case_0254_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": ""in the product"", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""pdf"", ""confidence"": 0.2, ""review_required"": true}",,药物信息缺失或置信度低,0.2,data/manual_overrides/us_overrides.json,
us_0255,us,pdfs/case_0255_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": ""in the product"", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""pdf"", ""confidence"": 0.2, ""review_required"": true}",,药物信息缺失或置信度低,0.2,data/manual_overrides/us_overrides.json,
us_0256,us,pdfs/case_0256_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": ""to account for the inherent imprecision in the manufacturing process"", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""pdf"", ""confidence"": 0.2, ""review_required"": true}",,药物信息缺失或置信度低,0.2,data/manual_overrides/us_overrides.json,
us_0257,us,pdfs/case_0257_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0258,us,pdfs/case_0258_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0259,us,pdfs/case_0259_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0262,us,pdfs/case_0262_us.pdf,summary,"要点：涉案专利题为“Methods for extracting solute from a source material”，技术内容主要是：Methods for extracting solute from a source material are shown and described. The methods each include: depositing the source material in a canister, introducing a solvent, exposing the source material to the solvent to create an extract mixture, communicating the extract mixture。挑战基础包括§ 102、§ 103、35 U.S.C. § 102、35 U.S.C. § 103。最终结果：部分权利要求被认定不可专利，部分未被证明不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0262,us,pdfs/case_0262_us.pdf,patent_type,待确认,,patent_type 为其他或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0262,us,pdfs/case_0262_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0263,us,pdfs/case_0263_us.pdf,summary,"要点：涉案专利题为“Guanylate cyclase receptor agonists for the treatment of tissue inflammation and carcinogenesis”，技术内容主要是：A method of treatment of inflamed, pre-cancerous or cancerous tissue or polyps in a mammalian subject is disclosed. The treatment involves administration of a composition of at least one peptide agonist of a guanylate cyclase receptor and/or other small molecules that enhance int。请求人挑战claims 1–6；挑战基础包括§ 102、§ 103、35 U.S.C. § 102、35 U.S.C. § 103。最终结果：请求人未能证明被挑战权利要求不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0263,us,pdfs/case_0263_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0264,us,pdfs/case_0264_us.pdf,outcome,unknown,,outcome 为空或 unknown,0,data/manual_overrides/us_overrides.json,
us_0265,us,pdfs/case_0265_us.pdf,summary,要点：涉案专利题为“Treating refractory migraine”，技术内容主要是：Disclosed herein are methods of treating or reducing incidence of migraine and/or at least one secondary symptom associated with refractory migraine in a subject having refractory migraine comprising administering to the subject a monoclonal antibody that modulates the CGRP pathw。请求人挑战claims 1–30；挑战基础包括§ 102、§ 103、§ 112、35 U.S.C. § 102。药物/活性成分或具体产品信息仍需核对：candesartan,,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0265,us,pdfs/case_0265_us.pdf,outcome,unknown,,outcome 为空或 unknown,0,data/manual_overrides/us_overrides.json,
us_0266,us,pdfs/case_0266_us.pdf,outcome,unknown,,outcome 为空或 unknown,0,data/manual_overrides/us_overrides.json,
us_0267,us,pdfs/case_0267_us.pdf,patent_type,待确认,,patent_type 为其他或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0267,us,pdfs/case_0267_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0268,us,pdfs/case_0268_us.pdf,patent_type,待确认,,patent_type 为其他或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0268,us,pdfs/case_0268_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0269,us,pdfs/case_0269_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0270,us,pdfs/case_0270_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": ""for preventing and treating obesity and the use thereof"", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""pdf"", ""confidence"": 0.2, ""review_required"": true}",,药物信息缺失或置信度低,0.2,data/manual_overrides/us_overrides.json,
us_0271,us,pdfs/case_0271_us.pdf,summary,"要点：涉案专利题为“Methods of lowering the error rate of massively parallel DNA sequencing using duplex consensus sequencing”。请求人挑战claims 1–28；挑战基础包括§ 102、§ 112、35 U.S.C. § 102。实质判断上，PTAB/法院认为：After reviewing the entire record and weighing evidence offered by both parties, we determine that Petitioner has met its burden to show, by a preponderance of the evidence, that Eltoukhy anticipates claims 1–28。最终结果：被挑战权利要求被认定不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0271,us,pdfs/case_0271_us.pdf,patent_type,待确认,,patent_type 为其他或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0271,us,pdfs/case_0271_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0274,us,pdfs/case_0274_us.pdf,patent_type,待确认,,patent_type 为其他或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0274,us,pdfs/case_0274_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0275,us,pdfs/case_0275_us.pdf,summary,"要点：涉案专利技术内容主要是：The Specification discloses that the use of the cell binding molecule – drug conjugates, such as antibody-drug conjugates (ADCs), in developing therapies for a wide variety of cancers has been limited both by the availability of specific targeting agents (carriers) as well as the。挑战基础包括§ 102、§ 103、35 U.S.C. § 102、35 U.S.C. § 103。最终结果：部分权利要求被认定不可专利，部分未被证明不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0275,us,pdfs/case_0275_us.pdf,title,,,title 缺失、使用文件名或程序名,0.35,data/manual_overrides/us_overrides.json,
us_0275,us,pdfs/case_0275_us.pdf,patent_type,待确认,,patent_type 为其他或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0275,us,pdfs/case_0275_us.pdf,patent_lookup,"{""patent_number"": ""US10131682C1"", ""patent_title"": """", ""abstract"": """", ""independent_claims"": [], ""assignee"": """", ""inventors"": [], ""cpc"": [], ""publication_date"": """", ""grant_date"": """", ""source"": ""official_lookup_not_configured+google_error:HTTPError"", ""lookup_status"": ""failed"", ""status"": ""failed"", ""google_patents_url"": ""https://patents.google.com/patent/US10131682C1/en"", ""confidence"": 0.0}",,美国专利信息未检索成功,0.0,data/manual_overrides/us_overrides.json,
us_0275,us,pdfs/case_0275_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0277,us,pdfs/case_0277_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0278,us,pdfs/case_0278_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0279,us,pdfs/case_0279_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0280,us,pdfs/case_0280_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0282,us,pdfs/case_0282_us.pdf,summary,"要点：涉案专利题为“Synthesis of labile base protected-modified deoxy and modified ribo nucleosides, corresponding phosphoramidites and supports and their use in high purity oligonucleotide synthesis”，技术内容主要是：This invention relates to novel method of synthesis of RNA utilizing N-2-acetyl protected guanine as nucleoside base, nucleosides, succinates, phosphoramidites, corresponding solid supports that are suitable for oligo deoxy nucleosides and RNA oligonucleotide synthesis. Our disco。挑战基础包括§ 103、35 U.S.C. § 103。最终结果：被挑战权利要求被认定不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0282,us,pdfs/case_0282_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0283,us,pdfs/case_0283_us.pdf,outcome,unknown,,outcome 为空或 unknown,0,data/manual_overrides/us_overrides.json,
us_0283,us,pdfs/case_0283_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0284,us,pdfs/case_0284_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0285,us,pdfs/case_0285_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0286,us,pdfs/case_0286_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0287,us,pdfs/case_0287_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": ""colchicine as well as its tablet formulation is listed in various national and i"", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""pdf"", ""confidence"": 0.2, ""review_required"": true}",,药物信息缺失或置信度低,0.2,data/manual_overrides/us_overrides.json,
us_0288,us,pdfs/case_0288_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0289,us,pdfs/case_0289_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0290,us,pdfs/case_0290_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0291,us,pdfs/case_0291_us.pdf,summary,"要点：涉案专利题为“Fecal sample processing and analysis comprising detection of blood”，技术内容主要是：A method of processing a fecal sample from a human subject comprising removing a portion of a collected fecal sample and adding the removed portion of the sample to a buffer that prevents denaturation or degradation of blood proteins found in the sample, and detecting the presenc。挑战基础包括§ 102、§ 103、35 U.S.C. § 102、35 U.S.C. § 103。最终结果：被挑战权利要求被认定不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0291,us,pdfs/case_0291_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0292,us,pdfs/case_0292_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0293,us,pdfs/case_0293_us.pdf,summary,,,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0293,us,pdfs/case_0293_us.pdf,title,,,title 缺失、使用文件名或程序名,0.35,data/manual_overrides/us_overrides.json,
us_0294,us,pdfs/case_0294_us.pdf,summary,,,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0294,us,pdfs/case_0294_us.pdf,title,,,title 缺失、使用文件名或程序名,0.35,data/manual_overrides/us_overrides.json,
us_0295,us,pdfs/case_0295_us.pdf,summary,,,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0295,us,pdfs/case_0295_us.pdf,title,,,title 缺失、使用文件名或程序名,0.35,data/manual_overrides/us_overrides.json,
us_0296,us,pdfs/case_0296_us.pdf,summary,,,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0296,us,pdfs/case_0296_us.pdf,title,,,title 缺失、使用文件名或程序名,0.35,data/manual_overrides/us_overrides.json,
us_0297,us,pdfs/case_0297_us.pdf,summary,"要点：涉案专利题为“Porcine circovirus type 3 immunogenic compositions and methods of making and using the same”，技术内容主要是：A new species of circovirus, porcine circovirus type 3 (PCV3), was identified from sows with clinical symptoms normally associated with porcine circovirus type 2 (PCV2) infection and in aborted fetuses. Molecular and serological analysis suggest PCV3 commonly circulates in U.S. s。请求人挑战claims 1–16；挑战基础包括§ 112、35 U.S.C. § 112。最终结果：被挑战权利要求被认定不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0297,us,pdfs/case_0297_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0299,us,pdfs/case_0299_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0300,us,pdfs/case_0300_us.pdf,summary,"要点：涉案专利题为“Corticotropin releasing factor receptor antagonists”，技术内容主要是：The present invention provides novel pharmaceutical compositions comprising -(4-Chloro-2-(morpholin-4-yl)thiazol-5-yl)-7-(1-ethylpropyl)-2,5-dimethylpyrazolo(1,5-a)pyrimidine and methods of using the same for the treatment of Congenital adrenal hyperplasia (CAH)。挑战基础包括§ 112、35 U.S.C. § 112。最终结果：被挑战权利要求被认定不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0300,us,pdfs/case_0300_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0301,us,pdfs/case_0301_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0303,us,pdfs/case_0303_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0304,us,pdfs/case_0304_us.pdf,summary,"要点：涉案专利题为“Corticotropin releasing factor receptor antagonists”，技术内容主要是：The present invention provides novel pharmaceutical compositions comprising -(4-Chloro-2-(morpholin-4-yl)thiazol-5-yl)-7-(1-ethylpropyl)-2,5-dimethylpyrazolo(1,5-a)pyrimidine and methods of using the same for the treatment of Congenital adrenal hyperplasia (CAH)。挑战基础包括§ 112、35 U.S.C. § 112。最终结果：被挑战权利要求被认定不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0304,us,pdfs/case_0304_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0305,us,pdfs/case_0305_us.pdf,summary,"要点：涉案专利题为“Methods of treating Parkinson's disease”，技术内容主要是：The present disclosure relates to (a) carbidopa prodrugs, (b) pharmaceutical combinations and compositions comprising a carbidopa prodrug and/or an L-dopa prodrug, and (c) methods of treating Parkinson's disease and associated conditions comprising administering a carbidopa prodr。挑战基础包括§ 112、35 U.S.C. § 112。最终结果：被挑战权利要求被认定不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0305,us,pdfs/case_0305_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0306,us,pdfs/case_0306_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0307,us,pdfs/case_0307_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0308,us,pdfs/case_0308_us.pdf,summary,"要点：涉案专利题为“Methods for making and using endoxifen”，技术内容主要是：According to the Abstract, the ’334 Patent “provides industrially scalable methods of making (Z)-endoxifen or a salt thereof, crystalline forms of endoxif[e]n, and compositions comprising them,” as well as “methods for treating hormone-dependent breast and hormone-dependent repro。请求人挑战claims 1–22；挑战基础包括§ 102、§ 103、§ 112、35 U.S.C. § 102。最终结果：被挑战权利要求被认定不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0308,us,pdfs/case_0308_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0309,us,pdfs/case_0309_us.pdf,summary,"要点：涉案专利题为“Pharmaceutical syrup formulation or suspension”，技术内容主要是：A stable pharmaceutical formulation or suspension has a pharmaceutical active agent, agave, and a dilutant. The formulation or suspension has viscosity suitable for drinking。挑战基础包括§ 103、§ 112、35 U.S.C. § 103、35 U.S.C. § 112。最终结果：被挑战权利要求被认定不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0309,us,pdfs/case_0309_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0310,us,pdfs/case_0310_us.pdf,patent_type,待确认,,patent_type 为其他或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0311,us,pdfs/case_0311_us.pdf,summary,"要点：涉案专利技术内容主要是：The Specification discloses that the use of the cell binding molecule – drug conjugates, such as antibody-drug conjugates (ADCs), in developing therapies for a wide variety of cancers has been limited both by the availability of specific targeting agents (carriers) as well as the。挑战基础包括§ 102、§ 103、35 U.S.C. § 102、35 U.S.C. § 103。最终结果：部分权利要求被认定不可专利，部分未被证明不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0311,us,pdfs/case_0311_us.pdf,title,,,title 缺失、使用文件名或程序名,0.35,data/manual_overrides/us_overrides.json,
us_0311,us,pdfs/case_0311_us.pdf,patent_type,待确认,,patent_type 为其他或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0311,us,pdfs/case_0311_us.pdf,patent_lookup,"{""patent_number"": ""US10131682C1"", ""patent_title"": """", ""abstract"": """", ""independent_claims"": [], ""assignee"": """", ""inventors"": [], ""cpc"": [], ""publication_date"": """", ""grant_date"": """", ""source"": ""official_lookup_not_configured+google_error:HTTPError"", ""lookup_status"": ""failed"", ""status"": ""failed"", ""google_patents_url"": ""https://patents.google.com/patent/US10131682C1/en"", ""confidence"": 0.0}",,美国专利信息未检索成功,0.0,data/manual_overrides/us_overrides.json,
us_0311,us,pdfs/case_0311_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0312,us,pdfs/case_0312_us.pdf,summary,,,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0312,us,pdfs/case_0312_us.pdf,title,,,title 缺失、使用文件名或程序名,0.35,data/manual_overrides/us_overrides.json,
us_0313,us,pdfs/case_0313_us.pdf,summary,,,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0313,us,pdfs/case_0313_us.pdf,title,,,title 缺失、使用文件名或程序名,0.35,data/manual_overrides/us_overrides.json,
us_0314,us,pdfs/case_0314_us.pdf,summary,,,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0314,us,pdfs/case_0314_us.pdf,title,,,title 缺失、使用文件名或程序名,0.35,data/manual_overrides/us_overrides.json,
us_0315,us,pdfs/case_0315_us.pdf,summary,,,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
